water_type,wavelength_nm,Kd_downwelling_per_m,status,note
7C,493,0.6164,ok,
7C,494,0.6112,ok,
7C,495,0.606,ok,
7C,496,0.6008,ok,
7C,497,0.5956,ok,
7C,498,0.5904,ok,
7C,499,0.5852,ok,
7C,500,0.58,ok,
7C,501,0.5764,ok,
7C,502,0.5728,ok,
7C,503,0.5692,ok,
7C,504,0.5656,ok,
7C,505,0.562,ok,
7C,506,0.5584,ok,
7C,507,0.5548,ok,
7C,508,0.5512,ok,
7C,509,0.5476,ok,
7C,510,0.544,ok,
7C,511,0.5404,ok,
7C,512,0.5368,ok,
7C,513,0.5332,ok,
7C,514,0.5296,ok,
7C,515,0.526,ok,
7C,516,0.5224,ok,
7C,517,0.5188,ok,
7C,518,0.5152,ok,
7C,519,0.5116,ok,
7C,520,0.508,ok,
7C,521,0.5044,ok,
7C,522,0.5008,ok,
7C,523,0.4972,ok,
7C,524,0.4936,ok,
7C,525,0.49,ok,
7C,526,0.4888,ok,
7C,527,0.4876,ok,
7C,528,0.4864,ok,
7C,529,0.4852,ok,
7C,530,0.484,ok,
7C,531,0.4828,ok,
7C,532,0.4816,ok,
7C,533,0.4804,ok,
7C,534,0.4792,ok,
7C,535,0.478,ok,
7C,536,0.4768,ok,
7C,537,0.4756,ok,
7C,538,0.4744,ok,
7C,539,0.4732,ok,
7C,540,0.472,ok,
7C,541,0.4708,ok,
7C,542,0.4696,ok,
7C,543,0.4684,ok,
7C,544,0.4672,ok,
7C,545,0.466,ok,
7C,546,0.4648,ok,
7C,547,0.4636,ok,
7C,548,0.4624,ok,
7C,549,0.4612,ok,
7C,550,0.46,ok,
7C,551,0.46,ok,
7C,552,0.46,ok,
7C,553,0.46,ok,
7C,554,0.46,ok,
7C,555,0.46,ok,
7C,556,0.46,ok,
7C,557,0.46,ok,
7C,558,0.46,ok,
7C,559,0.46,ok,
7C,560,0.46,ok,
7C,561,0.46,ok,
7C,562,0.46,ok,
7C,563,0.46,ok,
7C,564,0.46,ok,
7C,565,0.46,ok,
7C,566,0.46,ok,
7C,567,0.46,ok,
7C,568,0.46,ok,
7C,569,0.46,ok,
7C,570,0.46,ok,
7C,571,0.46,ok,
7C,572,0.46,ok,
7C,573,0.46,ok,
7C,574,0.46,ok,
7C,575,0.46,ok,
7C,576,0.4608,ok,
7C,577,0.4616,ok,
7C,578,0.4624,ok,
7C,579,0.4632,ok,
7C,580,0.464,ok,
7C,581,0.4648,ok,
7C,582,0.4656,ok,
7C,583,0.4664,ok,
7C,584,0.4672,ok,
7C,585,0.468,ok,
7C,586,0.4688,ok,
7C,587,0.4696,ok,
7C,588,0.4704,ok,
7C,589,0.4712,ok,
7C,590,0.472,ok,
7C,591,0.4728,ok,
7C,592,0.4736,ok,
7C,593,0.4744,ok,
7C,594,0.4752,ok,
7C,595,0.476,ok,
7C,596,0.4768,ok,
7C,597,0.4776,ok,
7C,598,0.4784,ok,
7C,599,0.4792,ok,
7C,600,0.48,ok,
7C,601,0.4824,ok,
7C,602,0.4848,ok,
7C,603,0.4872,ok,
7C,604,0.4896,ok,
7C,605,0.492,ok,
7C,606,0.4944,ok,
7C,607,0.4968,ok,
7C,608,0.4992,ok,
7C,609,0.5016,ok,
7C,610,0.504,ok,
7C,611,0.5064,ok,
7C,612,0.5088,ok,
7C,613,0.5112,ok,
7C,614,0.5136,ok,
7C,615,0.516,ok,
7C,616,0.5184,ok,
7C,617,0.5208,ok,
7C,618,0.5232,ok,
7C,619,0.5256,ok,
7C,620,0.528,ok,
7C,621,0.5304,ok,
7C,622,0.5328,ok,
7C,623,0.5352,ok,
7C,624,0.5376,ok,
7C,625,0.54,ok,
7C,626,0.5436,ok,
7C,627,0.5472,ok,
7C,628,0.5508,ok,
7C,629,0.5544,ok,
7C,630,0.558,ok,
7C,631,0.5616,ok,
7C,632,0.5652,ok,
7C,633,0.5688,ok,
7C,634,0.5724,ok,
7C,635,0.576,ok,
7C,636,0.5796,ok,
7C,637,0.5832,ok,
7C,638,0.5868,ok,
7C,639,0.5904,ok,
7C,640,0.594,ok,
7C,641,0.5976,ok,
7C,642,0.6012,ok,
7C,643,0.6048,ok,
7C,644,0.6084,ok,
7C,645,0.612,ok,
7C,646,0.6156,ok,
7C,647,0.6192,ok,
7C,648,0.6228,ok,
7C,649,0.6264,ok,
7C,650,0.63,ok,
7C,651,0.636,ok,
7C,652,0.642,ok,
7C,653,0.648,ok,
7C,654,0.654,ok,
7C,655,0.66,ok,
7C,656,0.666,ok,
7C,657,0.672,ok,
7C,658,0.678,ok,
7C,659,0.684,ok,
7C,660,0.69,ok,
7C,661,0.696,ok,
7C,662,0.702,ok,
7C,663,0.708,ok,
7C,664,0.714,ok,
7C,665,0.72,ok,
7C,666,0.726,ok,
7C,667,0.732,ok,
7C,668,0.738,ok,
7C,669,0.744,ok,
7C,670,0.75,ok,
7C,671,0.756,ok,
7C,672,0.762,ok,
7C,673,0.768,ok,
7C,674,0.774,ok,
7C,675,0.78,ok,
7C,676,0.7856,ok,
7C,677,0.7912,ok,
7C,678,0.7968,ok,
7C,679,0.8024,ok,
7C,680,0.808,ok,
7C,681,0.8136,ok,
7C,682,0.8192,ok,
7C,683,0.8248,ok,
7C,684,0.8304,ok,
7C,685,0.836,ok,
7C,686,0.8416,ok,
7C,687,0.8472,ok,
7C,688,0.8528,ok,
7C,689,0.8584,ok,
7C,690,0.864,ok,
7C,691,0.8696,ok,
7C,692,0.8752,ok,
7C,693,0.8808,ok,
7C,694,0.8864,ok,
7C,695,0.892,ok,
7C,696,0.8976,ok,
7C,697,0.9032,ok,
7C,698,0.9088,ok,
7C,699,0.9144,ok,
7C,700,0.92,ok,
7C,701,0.9256,ok,
7C,702,0.9312,ok,
7C,703,0.9368,ok,
7C,704,0.9424,ok,
7C,705,0.948,ok,
7C,706,0.9536,ok,
7C,707,0.9592,ok,
7C,708,0.9648,ok,
7C,709,0.9704,ok,
7C,710,0.976,ok,
7C,711,0.9816,ok,
7C,712,0.9872,ok,
7C,713,0.9928,ok,
7C,714,0.9984,ok,
7C,715,1.004,ok,
9C,300,,missing,Jerlov 1976 has no value at this wavelength
9C,301,,missing,Jerlov 1976 has no value at this wavelength
9C,302,,missing,Jerlov 1976 has no value at this wavelength
9C,303,,missing,Jerlov 1976 has no value at this wavelength
9C,304,,missing,Jerlov 1976 has no value at this wavelength
9C,305,,missing,Jerlov 1976 has no value at this wavelength
9C,306,,missing,Jerlov 1976 has no value at this wavelength
9C,307,,missing,Jerlov 1976 has no value at this wavelength
9C,308,,missing,Jerlov 1976 has no value at this wavelength
9C,309,,missing,Jerlov 1976 has no value at this wavelength
9C,310,,missing,Jerlov 1976 has no value at this wavelength
9C,311,,missing,Jerlov 1976 has no value at this wavelength
9C,312,,missing,Jerlov 1976 has no value at this wavelength
9C,313,,missing,Jerlov 1976 has no value at this wavelength
9C,314,,missing,Jerlov 1976 has no value at this wavelength
9C,315,,missing,Jerlov 1976 has no value at this wavelength
9C,316,,missing,Jerlov 1976 has no value at this wavelength
9C,317,,missing,Jerlov 1976 has no value at this wavelength
9C,318,,missing,Jerlov 1976 has no value at this wavelength
9C,319,,missing,Jerlov 1976 has no value at this wavelength
9C,320,,missing,Jerlov 1976 has no value at this wavelength
9C,321,,missing,Jerlov 1976 has no value at this wavelength
9C,322,,missing,Jerlov 1976 has no value at this wavelength
9C,323,,missing,Jerlov 1976 has no value at this wavelength
9C,324,,missing,Jerlov 1976 has no value at this wavelength
9C,325,,missing,Jerlov 1976 has no value at this wavelength
9C,326,,missing,Jerlov 1976 has no value at this wavelength
9C,327,,missing,Jerlov 1976 has no value at this wavelength
9C,328,,missing,Jerlov 1976 has no value at this wavelength
9C,329,,missing,Jerlov 1976 has no value at this wavelength
9C,330,,missing,Jerlov 1976 has no value at this wavelength
9C,331,,missing,Jerlov 1976 has no value at this wavelength
9C,332,,missing,Jerlov 1976 has no value at this wavelength
9C,333,,missing,Jerlov 1976 has no value at this wavelength
9C,334,,missing,Jerlov 1976 has no value at this wavelength
9C,335,,missing,Jerlov 1976 has no value at this wavelength
9C,336,,missing,Jerlov 1976 has no value at this wavelength
9C,337,,missing,Jerlov 1976 has no value at this wavelength
9C,338,,missing,Jerlov 1976 has no value at this wavelength
9C,339,,missing,Jerlov 1976 has no value at this wavelength
9C,340,,missing,Jerlov 1976 has no value at this wavelength
9C,341,,missing,Jerlov 1976 has no value at this wavelength
9C,342,,missing,Jerlov 1976 has no value at this wavelength
9C,343,,missing,Jerlov 1976 has no value at this wavelength
9C,344,,missing,Jerlov 1976 has no value at this wavelength
9C,345,,missing,Jerlov 1976 has no value at this wavelength
9C,346,,missing,Jerlov 1976 has no value at this wavelength
9C,347,,missing,Jerlov 1976 has no value at this wavelength
9C,348,,missing,Jerlov 1976 has no value at this wavelength
9C,349,,missing,Jerlov 1976 has no value at this wavelength
9C,350,3.9,ok,
9C,351,3.864,ok,
9C,352,3.828,ok,
9C,353,3.792,ok,
9C,354,3.756,ok,
9C,355,3.72,ok,
9C,356,3.684,ok,
9C,357,3.648,ok,
9C,358,3.612,ok,
9C,359,3.576,ok,
9C,360,3.54,ok,
9C,361,3.504,ok,
9C,362,3.468,ok,
9C,363,3.432,ok,
9C,364,3.396,ok,
9C,365,3.36,ok,
9C,366,3.324,ok,
9C,367,3.288,ok,
9C,368,3.252,ok,
9C,369,3.216,ok,
9C,370,3.18,ok,
9C,371,3.144,ok,
9C,372,3.108,ok,
9C,373,3.072,ok,
9C,374,3.036,ok,
9C,375,3,ok,
9C,376,2.976,ok,
9C,377,2.952,ok,
9C,378,2.928,ok,
9C,379,2.904,ok,
9C,380,2.88,ok,
9C,381,2.856,ok,
9C,382,2.832,ok,
9C,383,2.808,ok,
9C,384,2.784,ok,
9C,385,2.76,ok,
9C,386,2.736,ok,
9C,387,2.712,ok,
9C,388,2.688,ok,
9C,389,2.664,ok,
9C,390,2.64,ok,
9C,391,2.616,ok,
9C,392,2.592,ok,
9C,393,2.568,ok,
9C,394,2.544,ok,
9C,395,2.52,ok,
9C,396,2.496,ok,
9C,397,2.472,ok,
9C,398,2.448,ok,
9C,399,2.424,ok,
9C,400,2.4,ok,
9C,401,2.38,ok,
9C,402,2.36,ok,
9C,403,2.34,ok,
9C,404,2.32,ok,
9C,405,2.3,ok,
9C,406,2.28,ok,
9C,407,2.26,ok,
9C,408,2.24,ok,
9C,409,2.22,ok,
9C,410,2.2,ok,
9C,411,2.18,ok,
9C,412,2.16,ok,
9C,413,2.14,ok,
9C,414,2.12,ok,
9C,415,2.1,ok,
9C,416,2.08,ok,
9C,417,2.06,ok,
9C,418,2.04,ok,
9C,419,2.02,ok,
9C,420,2,ok,
9C,421,1.98,ok,
9C,422,1.96,ok,
9C,423,1.94,ok,
9C,424,1.92,ok,
9C,425,1.9,ok,
9C,426,1.888,ok,
9C,427,1.876,ok,
9C,428,1.864,ok,
9C,429,1.852,ok,
9C,430,1.84,ok,
9C,431,1.828,ok,
9C,432,1.816,ok,
9C,433,1.804,ok,
9C,434,1.792,ok,
9C,435,1.78,ok,
9C,436,1.768,ok,
9C,437,1.756,ok,
9C,438,1.744,ok,
9C,439,1.732,ok,
9C,440,1.72,ok,
9C,441,1.708,ok,
9C,442,1.696,ok,
9C,443,1.684,ok,
9C,444,1.672,ok,
9C,445,1.66,ok,
9C,446,1.648,ok,
9C,447,1.636,ok,
9C,448,1.624,ok,
9C,449,1.612,ok,
9C,450,1.6,ok,
9C,451,1.5852,ok,
9C,452,1.5704,ok,
9C,453,1.5556,ok,
9C,454,1.5408,ok,
9C,455,1.526,ok,
9C,456,1.5112,ok,
9C,457,1.4964,ok,
9C,458,1.4816,ok,
9C,459,1.4668,ok,
9C,460,1.452,ok,
9C,461,1.4372,ok,
9C,462,1.4224,ok,
9C,463,1.4076,ok,
9C,464,1.3928,ok,
9C,465,1.378,ok,
9C,466,1.3632,ok,
9C,467,1.3484,ok,
9C,468,1.3336,ok,
9C,469,1.3188,ok,
9C,470,1.304,ok,
9C,471,1.2892,ok,
9C,472,1.2744,ok,
9C,473,1.2596,ok,
9C,474,1.2448,ok,
9C,475,1.23,ok,
9C,476,1.2204,ok,
9C,477,1.2108,ok,
9C,478,1.2012,ok,
9C,479,1.1916,ok,
9C,480,1.182,ok,
9C,481,1.1724,ok,
9C,482,1.1628,ok,
9C,483,1.1532,ok,
9C,484,1.1436,ok,
9C,485,1.134,ok,
9C,486,1.1244,ok,
9C,487,1.1148,ok,
9C,488,1.1052,ok,
9C,489,1.0956,ok,
9C,490,1.086,ok,
9C,491,1.0764,ok,
9C,492,1.0668,ok,
9C,493,1.0572,ok,
9C,494,1.0476,ok,
9C,495,1.038,ok,
9C,496,1.0284,ok,
9C,497,1.0188,ok,
9C,498,1.0092,ok,
9C,499,0.9996,ok,
9C,500,0.99,ok,
9C,501,0.9816,ok,
9C,502,0.9732,ok,
9C,503,0.9648,ok,
9C,504,0.9564,ok,
9C,505,0.948,ok,
9C,506,0.9396,ok,
9C,507,0.9312,ok,
9C,508,0.9228,ok,
9C,509,0.9144,ok,
9C,510,0.906,ok,
9C,511,0.8976,ok,
9C,512,0.8892,ok,
9C,513,0.8808,ok,
9C,514,0.8724,ok,
9C,515,0.864,ok,
9C,516,0.8556,ok,
9C,517,0.8472,ok,
9C,518,0.8388,ok,
9C,519,0.8304,ok,
9C,520,0.822,ok,
9C,521,0.8136,ok,
9C,522,0.8052,ok,
9C,523,0.7968,ok,
9C,524,0.7884,ok,
9C,525,0.78,ok,
9C,526,0.774,ok,
9C,527,0.768,ok,
9C,528,0.762,ok,
9C,529,0.756,ok,
9C,530,0.75,ok,
9C,531,0.744,ok,
9C,532,0.738,ok,
9C,533,0.732,ok,
9C,534,0.726,ok,
9C,535,0.72,ok,
9C,536,0.714,ok,
9C,537,0.708,ok,
9C,538,0.702,ok,
9C,539,0.696,ok,
9C,540,0.69,ok,
9C,541,0.684,ok,
9C,542,0.678,ok,
9C,543,0.672,ok,
9C,544,0.666,ok,
9C,545,0.66,ok,
9C,546,0.654,ok,
9C,547,0.648,ok,
9C,548,0.642,ok,
9C,549,0.636,ok,
9C,550,0.63,ok,
9C,551,0.628,ok,
9C,552,0.626,ok,
9C,553,0.624,ok,
9C,554,0.622,ok,
9C,555,0.62,ok,
9C,556,0.618,ok,
9C,557,0.616,ok,
9C,558,0.614,ok,
9C,559,0.612,ok,
9C,560,0.61,ok,
9C,561,0.608,ok,
9C,562,0.606,ok,
9C,563,0.604,ok,
9C,564,0.602,ok,
9C,565,0.6,ok,
9C,566,0.598,ok,
9C,567,0.596,ok,
9C,568,0.594,ok,
9C,569,0.592,ok,
9C,570,0.59,ok,
9C,571,0.588,ok,
9C,572,0.586,ok,
9C,573,0.584,ok,
9C,574,0.582,ok,
9C,575,0.58,ok,
9C,576,0.5808,ok,
9C,577,0.5816,ok,
9C,578,0.5824,ok,
9C,579,0.5832,ok,
9C,580,0.584,ok,
9C,581,0.5848,ok,
9C,582,0.5856,ok,
9C,583,0.5864,ok,
9C,584,0.5872,ok,
9C,585,0.588,ok,
9C,586,0.5888,ok,
9C,587,0.5896,ok,
9C,588,0.5904,ok,
9C,589,0.5912,ok,
9C,590,0.592,ok,
9C,591,0.5928,ok,
9C,592,0.5936,ok,
9C,593,0.5944,ok,
9C,594,0.5952,ok,
9C,595,0.596,ok,
9C,596,0.5968,ok,
9C,597,0.5976,ok,
9C,598,0.5984,ok,
9C,599,0.5992,ok,
9C,600,0.6,ok,
9C,601,0.602,ok,
9C,602,0.604,ok,
9C,603,0.606,ok,
9C,604,0.608,ok,
9C,605,0.61,ok,
9C,606,0.612,ok,
9C,607,0.614,ok,
9C,608,0.616,ok,
9C,609,0.618,ok,
9C,610,0.62,ok,
9C,611,0.622,ok,
9C,612,0.624,ok,
9C,613,0.626,ok,
9C,614,0.628,ok,
9C,615,0.63,ok,
9C,616,0.632,ok,
9C,617,0.634,ok,
9C,618,0.636,ok,
9C,619,0.638,ok,
9C,620,0.64,ok,
9C,621,0.642,ok,
9C,622,0.644,ok,
9C,623,0.646,ok,
9C,624,0.648,ok,
9C,625,0.65,ok,
9C,626,0.6544,ok,
9C,627,0.6588,ok,
9C,628,0.6632,ok,
9C,629,0.6676,ok,
9C,630,0.672,ok,
9C,631,0.6764,ok,
9C,632,0.6808,ok,
9C,633,0.6852,ok,
9C,634,0.6896,ok,
9C,635,0.694,ok,
9C,636,0.6984,ok,
9C,637,0.7028,ok,
9C,638,0.7072,ok,
9C,639,0.7116,ok,
9C,640,0.716,ok,
9C,641,0.7204,ok,
9C,642,0.7248,ok,
9C,643,0.7292,ok,
9C,644,0.7336,ok,
9C,645,0.738,ok,
9C,646,0.7424,ok,
9C,647,0.7468,ok,
9C,648,0.7512,ok,
9C,649,0.7556,ok,
9C,650,0.76,ok,
9C,651,0.7664,ok,
9C,652,0.7728,ok,
9C,653,0.7792,ok,
9C,654,0.7856,ok,
9C,655,0.792,ok,
9C,656,0.7984,ok,
9C,657,0.8048,ok,
9C,658,0.8112,ok,
9C,659,0.8176,ok,
9C,660,0.824,ok,
9C,661,0.8304,ok,
9C,662,0.8368,ok,
9C,663,0.8432,ok,
9C,664,0.8496,ok,
9C,665,0.856,ok,
9C,666,0.8624,ok,
9C,667,0.8688,ok,
9C,668,0.8752,ok,
9C,669,0.8816,ok,
9C,670,0.888,ok,
9C,671,0.8944,ok,
9C,672,0.9008,ok,
9C,673,0.9072,ok,
9C,674,0.9136,ok,
9C,675,0.92,ok,
9C,676,0.9272,ok,
9C,677,0.9344,ok,
9C,678,0.9416,ok,
9C,679,0.9488,ok,
9C,680,0.956,ok,
9C,681,0.9632,ok,
9C,682,0.9704,ok,
9C,683,0.9776,ok,
9C,684,0.9848,ok,
9C,685,0.992,ok,
9C,686,0.9992,ok,
9C,687,1.0064,ok,
9C,688,1.0136,ok,
9C,689,1.0208,ok,
9C,690,1.028,ok,
9C,691,1.0352,ok,
9C,692,1.0424,ok,
9C,693,1.0496,ok,
9C,694,1.0568,ok,
9C,695,1.064,ok,
9C,696,1.0712,ok,
9C,697,1.0784,ok,
9C,698,1.0856,ok,
9C,699,1.0928,ok,
9C,700,1.1,ok,
9C,701,1.1072,ok,
9C,702,1.1144,ok,
9C,703,1.1216,ok,
9C,704,1.1288,ok,
9C,705,1.136,ok,
9C,706,1.1432,ok,
9C,707,1.1504,ok,
9C,708,1.1576,ok,
9C,709,1.1648,ok,
9C,710,1.172,ok,
9C,711,1.1792,ok,
9C,712,1.1864,ok,
9C,713,1.1936,ok,
9C,714,1.2008,ok,
9C,715,1.208,ok,
